time_months_after_landmark,cumulative_baseline_hazard_reference,baseline_survival_reference
68.26624229979467,0.12311471281298242,0.8841622320064737
68.2665092402464,0.12311471281298242,0.8841622320064737
68.33492813141685,0.12311471281298242,0.8841622320064737
68.33624229979466,0.12311471281298242,0.8841622320064737
68.33913757700206,0.12311471281298242,0.8841622320064737
68.33946611909651,0.12311471281298242,0.8841622320064737
68.3676796714579,0.12311471281298242,0.8841622320064737
68.36924024640658,0.12311471281298242,0.8841622320064737
68.370636550308,0.12311471281298242,0.8841622320064737
68.39767967145791,0.12311471281298242,0.8841622320064737
68.40484599589323,0.12311471281298242,0.8841622320064737
68.40501026694045,0.12311471281298242,0.8841622320064737
68.53624229979467,0.12435145224625262,0.8830694296039441
68.56624229979467,0.12435145224625262,0.8830694296039441
68.59624229979467,0.12435145224625262,0.8830694296039441
68.59776180698152,0.12435145224625262,0.8830694296039441
68.6035112936345,0.12435145224625262,0.8830694296039441
68.6305544147844,0.12435145224625262,0.8830694296039441
68.63342915811089,0.12435145224625262,0.8830694296039441
68.63624229979466,0.12435145224625262,0.8830694296039441
68.63630390143737,0.12435145224625262,0.8830694296039441
68.66209445585216,0.12435145224625262,0.8830694296039441
68.72624229979466,0.12435145224625262,0.8830694296039441
68.7305544147844,0.12435145224625262,0.8830694296039441
68.73482546201232,0.12435145224625262,0.8830694296039441
68.79624229979466,0.12435145224625262,0.8830694296039441
68.8005544147844,0.12435145224625262,0.8830694296039441
68.86494866529775,0.12435145224625262,0.8830694296039441
68.89197125256673,0.12435145224625262,0.8830694296039441
68.89624229979466,0.12435145224625262,0.8830694296039441
68.93211498973307,0.12435145224625262,0.8830694296039441
68.95624229979467,0.12435145224625262,0.8830694296039441
68.95628336755647,0.12435145224625262,0.8830694296039441
68.95778234086242,0.12435145224625262,0.8830694296039441
69.02197125256673,0.12435145224625262,0.8830694296039441
69.02782340862423,0.12435145224625262,0.8830694296039441
69.05624229979466,0.12435145224625262,0.8830694296039441
69.16057494866529,0.12435145224625262,0.8830694296039441
69.18624229979466,0.12435145224625262,0.8830694296039441
69.19098562628338,0.12435145224625262,0.8830694296039441
69.22624229979466,0.12435145224625262,0.8830694296039441
69.22778234086242,0.12435145224625262,0.8830694296039441
69.2535728952772,0.12435145224625262,0.8830694296039441
69.28624229979467,0.12435145224625262,0.8830694296039441
69.31921971252567,0.12435145224625262,0.8830694296039441
69.3205954825462,0.12435145224625262,0.8830694296039441
69.3223613963039,0.12435145224625262,0.8830694296039441
69.32624229979466,0.12435145224625262,0.8830694296039441
69.38624229979466,0.12435145224625262,0.8830694296039441
69.44930184804927,0.12435145224625262,0.8830694296039441
69.45636550308008,0.12435145224625262,0.8830694296039441
69.48624229979467,0.12566488016892452,0.8819103429124847
69.48977412731006,0.12566488016892452,0.8819103429124847
69.51624229979467,0.12566488016892452,0.8819103429124847
69.52347022587269,0.12566488016892452,0.8819103429124847
69.54919917864476,0.12566488016892452,0.8819103429124847
69.55199178644764,0.12566488016892452,0.8819103429124847
69.55624229979466,0.12566488016892452,0.8819103429124847
69.58197125256673,0.12566488016892452,0.8819103429124847
69.58624229979466,0.12566488016892452,0.8819103429124847
69.61911704312115,0.12566488016892452,0.8819103429124847
69.64624229979466,0.12566488016892452,0.8819103429124847
69.65203285420945,0.12566488016892452,0.8819103429124847
